ds,yhat,yhat_lower,yhat_upper,industry,column
2023-01-01 00:00:00,60.55346636959999,48.57707186839399,71.89964023607281,Green Taxi,total_co2_emission
2023-02-01 00:00:00,58.679876982520575,46.45409929395863,70.01023783465386,Green Taxi,total_co2_emission
2023-03-01 00:00:00,70.55777032980083,57.99811590189115,82.456388112607,Green Taxi,total_co2_emission
2023-04-01 00:00:00,71.78207532523167,59.76210734809048,83.40019290049904,Green Taxi,total_co2_emission
2023-05-01 00:00:00,74.84433525082504,63.13282464853144,86.38554585663782,Green Taxi,total_co2_emission
2023-06-01 00:00:00,72.93695550708269,61.212861710064985,84.91915738199938,Green Taxi,total_co2_emission
2023-07-01 00:00:00,70.10261596839084,58.03264352651161,81.49457488489578,Green Taxi,total_co2_emission
2023-08-01 00:00:00,72.25357961893948,61.34067272393044,83.96209302498161,Green Taxi,total_co2_emission
2023-09-01 00:00:00,81.16915357764674,70.12295051596787,93.83045858285476,Green Taxi,total_co2_emission
2023-10-01 00:00:00,82.32154660877379,70.71724743618122,94.02961353219438,Green Taxi,total_co2_emission
2023-11-01 00:00:00,78.82036168922419,66.69283461071247,89.52178278346082,Green Taxi,total_co2_emission
2023-12-01 00:00:00,76.18632349842645,64.86355973451552,88.50376296633894,Green Taxi,total_co2_emission
2024-01-01 00:00:00,51.05978108420116,39.70730272166357,62.58512626640603,Green Taxi,total_co2_emission
2024-02-01 00:00:00,49.611014242946666,38.21053410340652,61.71373861285084,Green Taxi,total_co2_emission
2024-03-01 00:00:00,59.12394592140664,47.18946401199906,70.4184213066672,Green Taxi,total_co2_emission
2024-04-01 00:00:00,60.1667744411245,49.15499274847993,71.46207614650359,Green Taxi,total_co2_emission
2024-05-01 00:00:00,62.82295064997626,51.69267408764993,74.899877375425,Green Taxi,total_co2_emission
2024-06-01 00:00:00,61.11935679340823,49.48956069875702,72.41588666275247,Green Taxi,total_co2_emission
2024-07-01 00:00:00,58.38486409219456,45.89057401747146,70.40966266316636,Green Taxi,total_co2_emission
2024-08-01 00:00:00,59.62912320605883,47.37974571797789,71.40733806497089,Green Taxi,total_co2_emission
2024-09-01 00:00:00,66.70393643663944,54.93396890666662,78.45681463960199,Green Taxi,total_co2_emission
2024-10-01 00:00:00,67.5761185623708,55.42943747239572,79.82409081857958,Green Taxi,total_co2_emission
2024-11-01 00:00:00,64.69199344325598,53.60907971140939,76.63986190056355,Green Taxi,total_co2_emission
2024-12-01 00:00:00,62.63084072195152,50.944426317479625,74.20684631936102,Green Taxi,total_co2_emission
2025-01-01 00:00:00,41.72714366506629,30.010213087606875,54.32950818499162,Green Taxi,total_co2_emission
2025-02-01 00:00:00,39.76705488867862,27.413693625523347,50.86398225209884,Green Taxi,total_co2_emission
2025-03-01 00:00:00,47.88140269389279,36.2069954751665,59.12879758314114,Green Taxi,total_co2_emission
2025-04-01 00:00:00,48.4886084362492,37.05460657301013,60.383433245618285,Green Taxi,total_co2_emission
2025-05-01 00:00:00,50.3632488511596,38.2955473675526,62.00272376848554,Green Taxi,total_co2_emission
2025-06-01 00:00:00,48.77136595234123,37.39818078993933,60.34804701234252,Green Taxi,total_co2_emission
2025-07-01 00:00:00,46.44157493441534,35.5149893614356,58.38854094282742,Green Taxi,total_co2_emission
2025-08-01 00:00:00,47.31521328831621,35.69465057512172,59.34630536468396,Green Taxi,total_co2_emission
2025-09-01 00:00:00,52.70669896938715,40.80411513482329,65.3482597478836,Green Taxi,total_co2_emission
2025-10-01 00:00:00,53.111446795123065,40.99069270199542,64.9673242106258,Green Taxi,total_co2_emission
2025-11-01 00:00:00,50.53382264391041,39.14373194334555,62.39930590607453,Green Taxi,total_co2_emission
2025-12-01 00:00:00,48.59293611710024,36.20852325582631,61.45079189549783,Green Taxi,total_co2_emission
2026-01-01 00:00:00,32.21253809911766,20.128952424590008,44.7773552720528,Green Taxi,total_co2_emission
2026-02-01 00:00:00,30.68505004258452,18.578820024930003,42.2844131189081,Green Taxi,total_co2_emission
2026-03-01 00:00:00,36.61974146420417,24.81091442477664,50.07642711456759,Green Taxi,total_co2_emission
2026-04-01 00:00:00,36.81471763031605,24.60845552828297,49.95542911197725,Green Taxi,total_co2_emission
2026-05-01 00:00:00,37.942552570296336,25.961653079789222,50.22620562769037,Green Taxi,total_co2_emission
2026-06-01 00:00:00,36.47539883605901,23.82253535663764,49.72902487033903,Green Taxi,total_co2_emission
2026-07-01 00:00:00,34.52729563495138,22.29509800083472,47.81637401083994,Green Taxi,total_co2_emission
2026-08-01 00:00:00,34.97998677460454,21.746734686801933,48.13896287439401,Green Taxi,total_co2_emission
2026-09-01 00:00:00,38.66740256175328,25.569395119335656,53.73852268661212,Green Taxi,total_co2_emission
2026-10-01 00:00:00,38.61925661969283,24.395982475872422,53.03221407905959,Green Taxi,total_co2_emission
2026-11-01 00:00:00,36.37817934838709,22.1799129205541,51.32734423184074,Green Taxi,total_co2_emission
2026-12-01 00:00:00,34.60412165295903,19.41847412247563,49.68864646744495,Green Taxi,total_co2_emission
2027-01-01 00:00:00,22.72771457763261,9.618302085811049,36.40664733308879,Green Taxi,total_co2_emission
2027-02-01 00:00:00,21.532123505759053,8.63232692426995,35.82691574574949,Green Taxi,total_co2_emission
2027-03-01 00:00:00,25.34204298391055,10.424523990372704,40.08876183383823,Green Taxi,total_co2_emission
2027-04-01 00:00:00,25.14766618174012,10.424425512827776,41.17876604422935,Green Taxi,total_co2_emission
2027-05-01 00:00:00,25.563057609609825,9.875772807559748,42.277555669525526,Green Taxi,total_co2_emission
2027-06-01 00:00:00,24.23111238938464,9.597812354473623,41.22088041671827,Green Taxi,total_co2_emission
2027-07-01 00:00:00,22.638656928637555,6.337136669702739,38.575067524252624,Green Taxi,total_co2_emission
2027-08-01 00:00:00,22.620239132532227,6.71457786047792,38.69939808233997,Green Taxi,total_co2_emission
2027-09-01 00:00:00,24.58669280184298,6.911941820708587,42.64008803424167,Green Taxi,total_co2_emission
2027-10-01 00:00:00,24.10241022061466,5.03316962640044,44.83984393866989,Green Taxi,total_co2_emission
2027-11-01 00:00:00,22.22809911144026,4.012193368361664,42.78388255841586,Green Taxi,total_co2_emission
2027-12-01 00:00:00,20.666742684390204,0.8471672108231263,40.65068139778601,Green Taxi,total_co2_emission
2028-01-01 00:00:00,13.266389928267175,-1.8490318514866684,29.754754093681324,Green Taxi,total_co2_emission
2028-02-01 00:00:00,12.304050291939364,-4.632021866687308,28.735572797334378,Green Taxi,total_co2_emission
2028-03-01 00:00:00,13.989657383250224,-4.365220828080686,33.62723613962412,Green Taxi,total_co2_emission
2028-04-01 00:00:00,13.480189455380511,-4.657376146306115,33.9161485453172,Green Taxi,total_co2_emission
2028-05-01 00:00:00,13.2860097669966,-7.881785712034589,35.13922403580667,Green Taxi,total_co2_emission
2028-06-01 00:00:00,12.105679331799465,-7.834905722974874,32.33492446665993,Green Taxi,total_co2_emission
2028-07-01 00:00:00,10.780171153427435,-10.397873153945064,32.66852561924857,Green Taxi,total_co2_emission
2028-08-01 00:00:00,10.15396133395646,-12.9363901450334,32.485704835665445,Green Taxi,total_co2_emission
2028-09-01 00:00:00,10.366874128652722,-13.255506160957312,35.064310004791146,Green Taxi,total_co2_emission
2028-10-01 00:00:00,9.495151413215387,-15.594877977994058,35.23534411498337,Green Taxi,total_co2_emission
2028-11-01 00:00:00,8.05705341704208,-17.85674589413982,33.37265351156365,Green Taxi,total_co2_emission
2028-12-01 00:00:00,6.796644507897917,-19.30892453364673,35.4814348346804,Green Taxi,total_co2_emission
2029-01-01 00:00:00,3.810980879535476,-16.232033889085887,24.01622653436467,Green Taxi,total_co2_emission
2029-02-01 00:00:00,2.921566398660012,-17.34910557054611,22.666692696160748,Green Taxi,total_co2_emission
2029-03-01 00:00:00,2.7156974391150066,-21.2434348305353,25.55580963244136,Green Taxi,total_co2_emission
2029-04-01 00:00:00,1.815988642648278,-22.05193824707128,28.11415170338245,Green Taxi,total_co2_emission
2029-05-01 00:00:00,0.90873645355525,-25.398070922923843,27.6996038914004,Green Taxi,total_co2_emission
2029-06-01 00:00:00,-0.1390594645344972,-27.12832035582116,28.59173925823519,Green Taxi,total_co2_emission
2029-07-01 00:00:00,-1.1116530751186695,-28.570825337068463,27.07550223799173,Green Taxi,total_co2_emission
2029-08-01 00:00:00,-2.208529648975176,-31.152481292470394,27.481542816698457,Green Taxi,total_co2_emission
2029-09-01 00:00:00,-3.7132032994157256,-34.68164990320296,30.60914888769452,Green Taxi,total_co2_emission
2029-10-01 00:00:00,-5.019464354533858,-39.00348301780507,30.5112267030612,Green Taxi,total_co2_emission
2029-11-01 00:00:00,-6.090890387246527,-38.16628852973579,29.88589994022916,Green Taxi,total_co2_emission
2029-12-01 00:00:00,-7.1392878076677615,-41.30524766214615,28.96550687283829,Green Taxi,total_co2_emission
2021-01-01 00:00:00,1202691.1146596265,1102576.641944789,1296629.6114894757,FHV - Other,total_trips
2021-02-01 00:00:00,1180109.2120845197,1079828.9412647877,1282736.5178937432,FHV - Other,total_trips
2021-03-01 00:00:00,1332925.8383913843,1236923.3690698475,1436788.8738525768,FHV - Other,total_trips
2021-04-01 00:00:00,1272453.6126117818,1174558.3089822382,1370174.819269294,FHV - Other,total_trips
2021-05-01 00:00:00,1282199.8771682545,1186683.1397915988,1383025.6342402296,FHV - Other,total_trips
2021-06-01 00:00:00,1222601.0975578553,1128645.9831873705,1318167.8291299616,FHV - Other,total_trips
2021-07-01 00:00:00,1218342.731143501,1120803.7477508837,1320527.3999026725,FHV - Other,total_trips
2021-08-01 00:00:00,1223171.625833369,1131026.282560547,1320298.8376692152,FHV - Other,total_trips
2021-09-01 00:00:00,1184712.4576698102,1085622.7627736302,1279549.4218842897,FHV - Other,total_trips
2021-10-01 00:00:00,1317409.08176196,1221983.011404397,1414113.848617007,FHV - Other,total_trips
2021-11-01 00:00:00,1251381.0443258644,1151626.683005882,1348490.552249532,FHV - Other,total_trips
2021-12-01 00:00:00,1280929.165397531,1188848.194570649,1378496.3241047943,FHV - Other,total_trips
2022-01-01 00:00:00,1182483.816242925,1082289.775922791,1276321.9344436636,FHV - Other,total_trips
2022-02-01 00:00:00,1161432.8412449078,1063722.8475056335,1259715.2835602043,FHV - Other,total_trips
2022-03-01 00:00:00,1314346.12767586,1214013.7298618995,1412765.7350240774,FHV - Other,total_trips
2022-04-01 00:00:00,1252903.0183124952,1160918.0762707207,1352760.8949856695,FHV - Other,total_trips
2022-05-01 00:00:00,1262344.0928617888,1166472.4529847803,1362936.4131042303,FHV - Other,total_trips
2022-06-01 00:00:00,1202570.9113483056,1105382.8133740365,1300311.711893288,FHV - Other,total_trips
2022-07-01 00:00:00,1198823.0548104348,1100313.9489215035,1295204.8487545138,FHV - Other,total_trips
2022-08-01 00:00:00,1203777.0080592784,1110555.9599189877,1307098.693555504,FHV - Other,total_trips
2022-09-01 00:00:00,1165961.7964023063,1063751.6785034523,1261498.6115878292,FHV - Other,total_trips
2022-10-01 00:00:00,1298548.6475876058,1200432.6635493638,1389936.0813208406,FHV - Other,total_trips
2022-11-01 00:00:00,1231479.944156516,1136166.3902365158,1336007.4941993724,FHV - Other,total_trips
2022-12-01 00:00:00,1268051.805325559,1173352.9317780423,1363707.7934303582,FHV - Other,total_trips
2023-01-01 00:00:00,1177695.3392840324,1085528.2929734725,1274647.6998837767,FHV - Other,total_trips
2023-02-01 00:00:00,1191498.5830761197,1094227.0819460787,1287764.208909895,FHV - Other,total_trips
2023-03-01 00:00:00,1374448.0543853831,1283640.7887584209,1477357.856115063,FHV - Other,total_trips
2023-04-01 00:00:00,1345380.090437666,1253312.9174369664,1446496.7537601844,FHV - Other,total_trips
2023-05-01 00:00:00,1386748.3381077326,1287617.1154721356,1474149.7630198307,FHV - Other,total_trips
2023-06-01 00:00:00,1360145.6934131458,1266948.2809656984,1457863.6472438716,FHV - Other,total_trips
2023-07-01 00:00:00,1389130.0066837468,1287973.6231781507,1486325.2265623042,FHV - Other,total_trips
2023-08-01 00:00:00,1427492.9836689113,1334081.5119506845,1525318.968175939,FHV - Other,total_trips
2023-09-01 00:00:00,1423614.9333038058,1326156.8020415106,1519605.588395001,FHV - Other,total_trips
2023-10-01 00:00:00,1588184.8952626972,1487347.4163005955,1687426.854068777,FHV - Other,total_trips
2023-11-01 00:00:00,1553387.7024279789,1449061.4173963857,1637475.4049638342,FHV - Other,total_trips
2023-12-01 00:00:00,1583224.8799492484,1489358.4736397008,1683295.5347746825,FHV - Other,total_trips
2024-01-01 00:00:00,1486786.7854887436,1394066.3203206942,1576041.7076371924,FHV - Other,total_trips
2024-02-01 00:00:00,1470544.5573135586,1371476.6853423042,1561300.7803586996,FHV - Other,total_trips
2024-03-01 00:00:00,1621896.794623694,1529525.9916239006,1706768.9958179551,FHV - Other,total_trips
2024-04-01 00:00:00,1563970.9627560205,1469889.4096596118,1662301.92556935,FHV - Other,total_trips
2024-05-01 00:00:00,1575510.3414776907,1478174.8339082685,1672700.4394987936,FHV - Other,total_trips
2024-06-01 00:00:00,1517678.547648354,1424600.509685523,1613468.1619259417,FHV - Other,total_trips
2024-07-01 00:00:00,1514441.70564277,1422067.6564909036,1601594.282795824,FHV - Other,total_trips
2024-08-01 00:00:00,1520716.1679825175,1424507.7582693675,1618797.7618245576,FHV - Other,total_trips
2024-09-01 00:00:00,1483238.5996707005,1382136.6833964088,1575435.2461849588,FHV - Other,total_trips
2024-10-01 00:00:00,1617493.493961946,1520179.1649025748,1713174.153007554,FHV - Other,total_trips
2024-11-01 00:00:00,1554152.427464628,1456327.581992427,1652203.5458313923,FHV - Other,total_trips
2024-12-01 00:00:00,1585899.55463908,1485972.425614582,1685030.908566496,FHV - Other,total_trips
2025-01-01 00:00:00,1488999.968626791,1390370.0437883474,1588799.5450168485,FHV - Other,total_trips
2025-02-01 00:00:00,1467995.057195605,1366722.6508151824,1574968.8277105251,FHV - Other,total_trips
2025-03-01 00:00:00,1622236.062330975,1519464.7661604283,1729334.001852963,FHV - Other,total_trips
2025-04-01 00:00:00,1563340.827397204,1455484.7731711245,1675663.171668259,FHV - Other,total_trips
2025-05-01 00:00:00,1574613.2120735708,1461178.538138308,1687229.672866831,FHV - Other,total_trips
2025-06-01 00:00:00,1516596.815968208,1393997.2124079256,1639482.4606147537,FHV - Other,total_trips
2025-07-01 00:00:00,1513882.1659863591,1392587.727305231,1639483.9476283735,FHV - Other,total_trips
2025-08-01 00:00:00,1520306.234323177,1395204.713717634,1648791.557231275,FHV - Other,total_trips
2025-09-01 00:00:00,1483457.0873648585,1358759.1083903776,1621463.2593208284,FHV - Other,total_trips
2025-10-01 00:00:00,1617713.0521566086,1481540.375595394,1766016.178160224,FHV - Other,total_trips
2025-11-01 00:00:00,1553296.3334434314,1411562.558351011,1708595.778845164,FHV - Other,total_trips
2025-12-01 00:00:00,1584407.248339255,1435483.9644501056,1748462.5349245043,FHV - Other,total_trips
2026-01-01 00:00:00,1487576.7891780108,1320729.779373803,1654168.1351822475,FHV - Other,total_trips
2026-02-01 00:00:00,1468140.934026376,1299837.2856508004,1655176.703222704,FHV - Other,total_trips
2026-03-01 00:00:00,1622513.0383831118,1437017.8412265764,1808321.48903533,FHV - Other,total_trips
2026-04-01 00:00:00,1562685.31499639,1371013.2087810016,1768025.620552887,FHV - Other,total_trips
2026-05-01 00:00:00,1573689.6662759583,1357232.5052546412,1794569.1079353264,FHV - Other,total_trips
2026-06-01 00:00:00,1515531.8713405044,1295770.2169629813,1741761.8717273294,FHV - Other,total_trips
2026-07-01 00:00:00,1513347.292136198,1276325.6584027298,1745565.242209865,FHV - Other,total_trips
2026-08-01 00:00:00,1519916.6320555222,1269806.780760395,1786611.318470307,FHV - Other,total_trips
2026-09-01 00:00:00,1483716.8067425152,1235208.432330252,1741283.399421811,FHV - Other,total_trips
2026-10-01 00:00:00,1617866.931629165,1360317.1005414685,1891730.471745568,FHV - Other,total_trips
2026-11-01 00:00:00,1552413.611022835,1261045.405995355,1840997.4597869755,FHV - Other,total_trips
2026-12-01 00:00:00,1582887.4175452534,1288255.205351202,1907041.570824687,FHV - Other,total_trips
2027-01-01 00:00:00,1486210.8971061108,1182159.8516423698,1804779.598367525,FHV - Other,total_trips
2027-02-01 00:00:00,1468363.7913977865,1159414.1518760028,1821807.741068668,FHV - Other,total_trips
2027-03-01 00:00:00,1622725.8502551084,1283190.6339105575,1955866.55012456,FHV - Other,total_trips
2027-04-01 00:00:00,1562004.7353293495,1194732.4869898914,1929035.9112878705,FHV - Other,total_trips
2027-05-01 00:00:00,1572740.8944664048,1214897.5773014964,1955937.689937985,FHV - Other,total_trips
2027-06-01 00:00:00,1514485.0916210527,1122490.3337485413,1916956.155002444,FHV - Other,total_trips
2027-07-01 00:00:00,1512837.3164594544,1102133.6149047788,1932219.5943074955,FHV - Other,total_trips
2027-08-01 00:00:00,1519547.1349674629,1084441.7302809823,1954622.7802697327,FHV - Other,total_trips
2027-09-01 00:00:00,1484015.9258840722,1044419.6177617155,1935221.0325390007,FHV - Other,total_trips
2027-10-01 00:00:00,1617953.7987607536,1156828.952075157,2086716.4784792268,FHV - Other,total_trips
2027-11-01 00:00:00,1551505.073130318,1076701.0695458942,2045900.465889495,FHV - Other,total_trips
2027-12-01 00:00:00,1581342.2506515724,1086724.419583535,2108186.1880815416,FHV - Other,total_trips
2028-01-01 00:00:00,1484904.156191079,964114.5124902362,2009019.3953113167,FHV - Other,total_trips
2028-02-01 00:00:00,1468661.9280158908,953368.176274514,2020274.7839013708,FHV - Other,total_trips
2028-03-01 00:00:00,1620014.1653260412,1073144.2301050609,2211313.7172623645,FHV - Other,total_trips
2028-04-01 00:00:00,1562088.3334583603,987117.3211266084,2138357.5938341287,FHV - Other,total_trips
2028-05-01 00:00:00,1573627.712180009,986898.9224085078,2189972.040874621,FHV - Other,total_trips
2028-06-01 00:00:00,1515795.9183506805,910658.903710603,2143538.086003066,FHV - Other,total_trips
2028-07-01 00:00:00,1512559.0763451129,879362.286649821,2174055.1468724404,FHV - Other,total_trips
2028-08-01 00:00:00,1518833.5386848475,864183.1952627351,2205033.992096481,FHV - Other,total_trips
2028-09-01 00:00:00,1481355.9703730436,821991.4682838386,2179760.4464428416,FHV - Other,total_trips
2028-10-01 00:00:00,1615610.8646642773,935719.5084870362,2334769.2294112085,FHV - Other,total_trips
2028-11-01 00:00:00,1552269.7981669635,853537.4882946882,2284049.013186041,FHV - Other,total_trips
2028-12-01 00:00:00,1584016.9253414252,824973.266336446,2338996.49149081,FHV - Other,total_trips
2029-01-01 00:00:00,1487117.339329122,735033.8399492532,2292247.229672292,FHV - Other,total_trips
2029-02-01 00:00:00,1466112.4278979425,680369.725742285,2310134.541268804,FHV - Other,total_trips
2029-03-01 00:00:00,1620353.4330333015,825449.2099800906,2445465.817422349,FHV - Other,total_trips
2029-04-01 00:00:00,1561458.1980995398,760515.7173513237,2411752.003679042,FHV - Other,total_trips
2029-05-01 00:00:00,1572730.5827758985,729169.4745727412,2441502.08548887,FHV - Other,total_trips
2029-06-01 00:00:00,1514714.1866705362,653724.6919801291,2421852.0002427227,FHV - Other,total_trips
2029-07-01 00:00:00,1511999.5366887082,642497.7102024602,2465133.7441279064,FHV - Other,total_trips
2029-08-01 00:00:00,1518423.605025513,627707.0505012143,2466792.3428492,FHV - Other,total_trips
2029-09-01 00:00:00,1481574.4580671878,539204.3791646465,2442088.907964341,FHV - Other,total_trips
2029-10-01 00:00:00,1615830.422858951,693615.1881814614,2594147.198848824,FHV - Other,total_trips
2029-11-01 00:00:00,1551413.7041457694,611416.2411678707,2565720.547379585,FHV - Other,total_trips
2029-12-01 00:00:00,1582524.6190416082,596851.573304719,2635701.980776548,FHV - Other,total_trips
2021-01-01 00:00:00,10214.675716204812,9749.392970400168,10703.560862537097,FHV - Other,unique_vehicles
2021-02-01 00:00:00,10089.71059367515,9608.38655009734,10579.622964115191,FHV - Other,unique_vehicles
2021-03-01 00:00:00,10386.066924028337,9926.41555611489,10837.738968726817,FHV - Other,unique_vehicles
2021-04-01 00:00:00,10482.951842230525,10005.608379637424,11019.551202075949,FHV - Other,unique_vehicles
2021-05-01 00:00:00,10556.784063746652,10048.215502294812,11021.210642483911,FHV - Other,unique_vehicles
2021-06-01 00:00:00,10759.39000874941,10282.586620606133,11250.451930013209,FHV - Other,unique_vehicles
2021-07-01 00:00:00,10536.585327863892,10032.930773385466,11034.990991817296,FHV - Other,unique_vehicles
2021-08-01 00:00:00,11840.917903063531,11342.8927591261,12320.417159140508,FHV - Other,unique_vehicles
2021-09-01 00:00:00,12165.511556537864,11687.645621207655,12666.24279421542,FHV - Other,unique_vehicles
2021-10-01 00:00:00,12100.185071475482,11623.029866434585,12580.322672795366,FHV - Other,unique_vehicles
2021-11-01 00:00:00,12256.912170378222,11767.652579590893,12729.132821469211,FHV - Other,unique_vehicles
2021-12-01 00:00:00,14550.275951512347,14082.154898064322,15038.835779305786,FHV - Other,unique_vehicles
2022-01-01 00:00:00,13759.982716002032,13302.275285588168,14260.330154397194,FHV - Other,unique_vehicles
2022-02-01 00:00:00,13382.10814087743,12925.777274402351,13894.659572430885,FHV - Other,unique_vehicles
2022-03-01 00:00:00,13583.669788736575,13098.240421258604,14068.170526447777,FHV - Other,unique_vehicles
2022-04-01 00:00:00,13674.811249288528,13195.241094911838,14165.144401669548,FHV - Other,unique_vehicles
2022-05-01 00:00:00,13271.738466780593,12792.120698347157,13721.65275826982,FHV - Other,unique_vehicles
2022-06-01 00:00:00,12817.930863998405,12330.440931143215,13289.4901647989,FHV - Other,unique_vehicles
2022-07-01 00:00:00,12847.583185910182,12379.971737162388,13341.322194899,FHV - Other,unique_vehicles
2022-08-01 00:00:00,12724.949813005433,12208.61813836346,13191.811980894814,FHV - Other,unique_vehicles
2022-09-01 00:00:00,12689.968502090804,12160.97793681276,13211.13847042301,FHV - Other,unique_vehicles
2022-10-01 00:00:00,13690.032862166592,13209.040206983684,14239.008916837449,FHV - Other,unique_vehicles
2022-11-01 00:00:00,13224.48939918996,12750.906661103738,13725.594587754786,FHV - Other,unique_vehicles
2022-12-01 00:00:00,13727.711226818376,13218.467412265369,14219.790568252463,FHV - Other,unique_vehicles
2023-01-01 00:00:00,13445.679341446858,12962.185493896188,13910.146835962249,FHV - Other,unique_vehicles
2023-02-01 00:00:00,13153.094279657147,12654.435068644578,13638.20015494676,FHV - Other,unique_vehicles
2023-03-01 00:00:00,13415.492754275652,12919.609289524651,13901.831773254478,FHV - Other,unique_vehicles
2023-04-01 00:00:00,13798.841364394304,13300.593398266954,14270.340971401323,FHV - Other,unique_vehicles
2023-05-01 00:00:00,13922.424802197156,13458.585851587612,14396.573955719854,FHV - Other,unique_vehicles
2023-06-01 00:00:00,13766.387374287217,13302.614787232247,14256.070931161916,FHV - Other,unique_vehicles
2023-07-01 00:00:00,15086.412199052284,14609.354315185868,15566.478838944982,FHV - Other,unique_vehicles
2023-08-01 00:00:00,14109.07539551754,13593.21960221025,14590.289722389689,FHV - Other,unique_vehicles
2023-09-01 00:00:00,14671.085220477768,14204.95395947315,15174.97758478696,FHV - Other,unique_vehicles
2023-10-01 00:00:00,18296.54742011234,17784.976083277776,18770.36677046769,FHV - Other,unique_vehicles
2023-11-01 00:00:00,18006.868747747256,17503.040576225914,18494.151246047462,FHV - Other,unique_vehicles
2023-12-01 00:00:00,17141.523509052007,16633.923717097117,17597.864329224034,FHV - Other,unique_vehicles
2024-01-01 00:00:00,18370.73505628337,17863.53895868937,18841.57300033076,FHV - Other,unique_vehicles
2024-02-01 00:00:00,17539.65009178174,17090.636765769235,17998.620428684808,FHV - Other,unique_vehicles
2024-03-01 00:00:00,17657.378992881884,17168.858378222576,18170.26957165116,FHV - Other,unique_vehicles
2024-04-01 00:00:00,17323.15571456361,16835.432526168606,17829.244083869213,FHV - Other,unique_vehicles
2024-05-01 00:00:00,17117.539239198006,16623.503752845394,17611.720192465637,FHV - Other,unique_vehicles
2024-06-01 00:00:00,17411.26411691035,16946.734160502816,17884.290823545813,FHV - Other,unique_vehicles
2024-07-01 00:00:00,15893.457511355407,15383.287762061542,16369.732070049511,FHV - Other,unique_vehicles
2024-08-01 00:00:00,19370.6085648492,18879.67047003048,19866.24926784735,FHV - Other,unique_vehicles
2024-09-01 00:00:00,19669.4606387058,19203.670916007926,20144.28619297285,FHV - Other,unique_vehicles
2024-10-01 00:00:00,17263.553510773378,16743.032547348852,17733.77686452102,FHV - Other,unique_vehicles
2024-11-01 00:00:00,17559.172091012962,16993.164661984978,18067.759913688333,FHV - Other,unique_vehicles
2024-12-01 00:00:00,22886.3764520943,22301.83548776085,23481.29869700215,FHV - Other,unique_vehicles
2025-01-01 00:00:00,20144.45840088616,19444.107438173232,20761.86054783381,FHV - Other,unique_vehicles
2025-02-01 00:00:00,19450.5589686852,18656.424946404088,20178.36752926501,FHV - Other,unique_vehicles
2025-03-01 00:00:00,19629.75734641468,18742.830300182624,20436.941202837806,FHV - Other,unique_vehicles
2025-04-01 00:00:00,19399.155380159133,18338.15469283829,20272.028637435767,FHV - Other,unique_vehicles
2025-05-01 00:00:00,19155.26175878272,18014.051942212594,20126.56273923356,FHV - Other,unique_vehicles
2025-06-01 00:00:00,19144.30360873017,17839.400234599176,20291.928218467456,FHV - Other,unique_vehicles
2025-07-01 00:00:00,18489.86553670874,17009.064234166774,19805.427545090533,FHV - Other,unique_vehicles
2025-08-01 00:00:00,20492.118843857097,18769.219021755474,22031.37503794431,FHV - Other,unique_vehicles
2025-09-01 00:00:00,20772.074541046884,18747.56816048501,22537.147223437805,FHV - Other,unique_vehicles
2025-10-01 00:00:00,20400.5572300342,18267.314712037067,22324.13027534592,FHV - Other,unique_vehicles
2025-11-01 00:00:00,20403.73968099648,18018.992524599977,22574.1233382088,FHV - Other,unique_vehicles
2025-12-01 00:00:00,23933.49136255291,20969.005695336866,26498.828143835537,FHV - Other,unique_vehicles
2026-01-01 00:00:00,22363.16318150028,19325.334160017293,24985.03945124858,FHV - Other,unique_vehicles
2026-02-01 00:00:00,21496.30709262233,18360.02043730717,24233.697590762666,FHV - Other,unique_vehicles
2026-03-01 00:00:00,21596.81984354121,18276.745044117688,24524.51476233073,FHV - Other,unique_vehicles
2026-04-01 00:00:00,21502.30394260097,17859.250126099014,24624.09352013109,FHV - Other,unique_vehicles
2026-05-01 00:00:00,21214.69495137231,17390.615732202623,24571.9004491497,FHV - Other,unique_vehicles
2026-06-01 00:00:00,20841.830500279462,16938.249004876747,24396.02811407397,FHV - Other,unique_vehicles
2026-07-01 00:00:00,21238.362980541915,17007.326605600436,25015.28610194266,FHV - Other,unique_vehicles
2026-08-01 00:00:00,21399.144832499744,16949.11165854259,25523.146046501195,FHV - Other,unique_vehicles
2026-09-01 00:00:00,21709.822115212995,16934.066544096957,26181.64221032604,FHV - Other,unique_vehicles
2026-10-01 00:00:00,23813.87751007479,18332.474904557475,28904.677163309258,FHV - Other,unique_vehicles
2026-11-01 00:00:00,23404.10761595861,17747.69207020618,28773.618568974525,FHV - Other,unique_vehicles
2026-12-01 00:00:00,24704.40101250249,18424.48215020189,30553.292181663903,FHV - Other,unique_vehicles
2027-01-01 00:00:00,24619.46953242995,18105.69477570677,30835.412795805976,FHV - Other,unique_vehicles
2027-02-01 00:00:00,23552.501784483884,16939.545381506578,29823.943980302167,FHV - Other,unique_vehicles
2027-03-01 00:00:00,23559.43175782557,16660.672792088295,30176.72057690114,FHV - Other,unique_vehicles
2027-04-01 00:00:00,23633.203393752072,16360.465554861916,30413.80174333682,FHV - Other,unique_vehicles
2027-05-01 00:00:00,23294.871698399525,15789.740740177256,30442.42920239525,FHV - Other,unique_vehicles
2027-06-01 00:00:00,22504.86159143599,15084.84913819059,29553.576005673283,FHV - Other,unique_vehicles
