industry,column,changepoint_prior_scale,seasonality_prior_scale,seasonality_mode,mae,mape,smape,mse,rmse,training time
Green Taxi,avg_hours_per_day_per_driver,0.05,1.0,additive,0.17959472501027451,5.1837085631535365,5.091797543915224,0.041723054169421174,0.20426221914348522,0.6259422302246094
Green Taxi,avg_hours_per_day_per_driver,0.05,1.0,multiplicative,0.15955227166058153,4.613035590783531,4.521935947034766,0.03645039215064138,0.19091985792641208,0.5826702117919922
Green Taxi,avg_hours_per_day_per_driver,0.05,5.0,additive,0.18961114210194172,5.47416997373353,5.369313895004279,0.04664481417017876,0.2159741053232511,0.6811478137969971
Green Taxi,avg_hours_per_day_per_driver,0.05,5.0,multiplicative,0.16971233207045486,4.906787633350367,4.80566749254621,0.04080733231461722,0.2020082481351126,0.7095365524291992
Green Taxi,avg_hours_per_day_per_driver,0.05,10.0,additive,0.1883471887889344,5.436573435954782,5.335534994221641,0.04565173669817166,0.2136626703431642,0.813878059387207
Green Taxi,avg_hours_per_day_per_driver,0.05,10.0,multiplicative,0.17448338116011317,5.041810620070402,4.920141789885585,0.04282716539528047,0.20694725268840963,0.5884041786193848
Green Taxi,avg_hours_per_day_per_driver,0.05,15.0,additive,0.18829627467193688,5.4350991271730065,5.333873625956578,0.04560157576232624,0.21354525460034518,0.5356509685516357
Green Taxi,avg_hours_per_day_per_driver,0.05,15.0,multiplicative,0.1743179049352801,5.038097693287377,4.920614086257184,0.04268703781979389,0.20660841662380042,0.6588292121887207
Green Taxi,avg_hours_per_day_per_driver,0.05,20.0,additive,0.18693523531793396,5.396127151855726,5.299017737883589,0.04523586971601335,0.21268725800106913,0.8651218414306641
Green Taxi,avg_hours_per_day_per_driver,0.05,20.0,multiplicative,0.16974739318396181,4.907779588193018,4.806486878803083,0.04082411777963526,0.20204979034791215,0.7173328399658203
Green Taxi,avg_hours_per_day_per_driver,0.1,0.01,additive,0.12203417367583362,3.484036745363841,3.564223415920552,0.01945287442100221,0.13947356172767014,0.8115682601928711
Green Taxi,avg_hours_per_day_per_driver,0.1,0.01,multiplicative,0.08994981284524284,2.563615600393605,2.6129675477567815,0.012527873602305742,0.11192798400000664,0.6599888801574707
Green Taxi,avg_hours_per_day_per_driver,0.1,0.05,additive,0.23490145166408535,6.713955338894982,6.995071065121981,0.06574603320424918,0.2564098929531565,0.6912035942077637
Green Taxi,avg_hours_per_day_per_driver,0.1,0.05,multiplicative,0.20407150212251016,5.826026847568419,6.044077354618078,0.051389105053080204,0.22669165192631202,0.6899082660675049
Green Taxi,avg_hours_per_day_per_driver,0.1,0.1,additive,0.3580575352331638,10.23317634420242,10.859827813387996,0.14449658672767493,0.38012706655495465,0.7352166175842285
Green Taxi,avg_hours_per_day_per_driver,0.1,0.1,multiplicative,0.292070831169249,8.33734674428914,8.761816385322483,0.09923949988475504,0.3150230148493202,0.826585054397583
Green Taxi,avg_hours_per_day_per_driver,0.1,1.0,additive,0.14241808721752594,4.051196439215177,4.154772755679368,0.03149076637903795,0.17745637880628,0.7702510356903076
Green Taxi,avg_hours_per_day_per_driver,0.1,1.0,multiplicative,0.1258078852461266,3.5808373411910366,3.638826259143994,0.02424440697798619,0.15570615587697936,0.6942434310913086
Green Taxi,avg_hours_per_day_per_driver,0.1,5.0,additive,0.14194551813129144,4.038278828247148,4.139792004851621,0.031486085718422895,0.1774431901156618,1.039759874343872
Green Taxi,avg_hours_per_day_per_driver,0.1,5.0,multiplicative,0.3081331533726593,8.775634202243916,9.199604067328254,0.10779140652451409,0.3283160162473255,0.799858808517456
Green Taxi,avg_hours_per_day_per_driver,0.1,10.0,additive,0.4320082938943213,12.31520874892526,13.259229086718742,0.21936726910861273,0.4683665969180688,1.0653555393218994
Green Taxi,avg_hours_per_day_per_driver,0.1,10.0,multiplicative,0.30846989203190084,8.785261464392125,9.210244306843743,0.10801971236289933,0.3286635245397629,0.8895392417907715
Green Taxi,avg_hours_per_day_per_driver,0.1,15.0,additive,0.1417128323046498,4.0317281370038,4.132551113817082,0.03140638184346225,0.17721845796491473,0.9690911769866943
Green Taxi,avg_hours_per_day_per_driver,0.1,15.0,multiplicative,0.3082200520844083,8.77812316370577,9.202277658750278,0.10784769898088821,0.3284017341319747,0.7692322731018066
Green Taxi,avg_hours_per_day_per_driver,0.1,20.0,additive,0.14164787616503863,4.029900597990521,4.130500721326117,0.03138690925508846,0.1771635099423368,0.9799845218658447
Green Taxi,avg_hours_per_day_per_driver,0.1,20.0,multiplicative,0.30608978376240986,8.717270915844184,9.134516249651504,0.10637781149857202,0.3261561152248598,0.8652596473693848
Green Taxi,avg_hours_per_day_per_driver,0.15,0.01,additive,0.15843461858943433,4.523095549494932,4.651291171611776,0.030595194577758212,0.17491482092080765,0.8407924175262451
Green Taxi,avg_hours_per_day_per_driver,0.15,0.01,multiplicative,0.1353386908315574,3.8589794109837783,3.952368867760607,0.022624123742875785,0.15041317675947072,0.8089122772216797
Green Taxi,avg_hours_per_day_per_driver,0.15,0.05,additive,0.26042983860361196,7.445670491109896,7.773716228447433,0.07673416042442335,0.2770093146889168,0.910377025604248
Green Taxi,avg_hours_per_day_per_driver,0.15,0.05,multiplicative,0.2117774443856746,6.046166350822635,6.2684722547852765,0.05263287751716081,0.229418564020353,0.8555419445037842
Green Taxi,avg_hours_per_day_per_driver,0.15,0.1,additive,0.6118030941967282,17.48955270620873,19.38456458399025,0.417548110735593,0.6461796272984727,0.7291748523712158
Green Taxi,avg_hours_per_day_per_driver,0.15,0.1,multiplicative,0.1684357052660861,4.799385632199252,4.945060579913836,0.03499937724205542,0.18708120494067657,0.763279914855957
Green Taxi,avg_hours_per_day_per_driver,0.15,1.0,additive,0.47031665669784567,13.403622368989437,14.40313011331795,0.24618139516076265,0.49616670097938115,1.08935546875
Green Taxi,avg_hours_per_day_per_driver,0.15,1.0,multiplicative,0.210100482526164,6.074341141724923,5.874309299060062,0.05662178438985335,0.23795332397311317,1.0225200653076172
Green Taxi,avg_hours_per_day_per_driver,0.15,5.0,additive,0.24326893476062172,6.920182799495879,7.179524793937409,0.07590762019806145,0.27551337571533885,0.850750207901001
Green Taxi,avg_hours_per_day_per_driver,0.15,5.0,multiplicative,0.2138068214678136,6.181679301039509,5.972943063546338,0.05880127750635656,0.24248974721904545,1.150050163269043
Green Taxi,avg_hours_per_day_per_driver,0.15,10.0,additive,0.18817090227018554,5.4303020931564365,5.298367603088933,0.04543368749482444,0.21315179449121333,0.9790027141571045
Green Taxi,avg_hours_per_day_per_driver,0.15,10.0,multiplicative,0.40354584113366143,11.498296951284832,12.162103895340062,0.17761129197100978,0.4214395472318773,1.0761375427246094
Green Taxi,avg_hours_per_day_per_driver,0.15,15.0,additive,0.3176752918336334,9.051617773872715,9.504160292168333,0.11709205107903141,0.34218715796919,0.8951001167297363
Green Taxi,avg_hours_per_day_per_driver,0.15,15.0,multiplicative,0.375027773362037,10.683316140763992,11.217215712451985,0.15287124603064509,0.39098752669445236,1.0138561725616455
Green Taxi,avg_hours_per_day_per_driver,0.15,20.0,additive,0.1717341808864403,4.953633246567199,4.869474138570879,0.03833888087886691,0.1958031687150821,1.089953899383545
Green Taxi,avg_hours_per_day_per_driver,0.15,20.0,multiplicative,0.2141350768915038,6.191170093080205,5.981568557159898,0.05900282931889824,0.2429049800207856,1.2119245529174805
Green Taxi,avg_hours_per_day_per_driver,0.2,0.01,additive,0.1639156676981457,4.679420324513303,4.816279524619571,0.032633567282082325,0.18064763292687322,0.9424927234649658
Green Taxi,avg_hours_per_day_per_driver,0.2,0.01,multiplicative,0.15204038646370402,4.335716354077674,4.453075352943891,0.028215897604269957,0.16797588399609617,0.814765453338623
Green Taxi,avg_hours_per_day_per_driver,0.2,0.05,additive,0.20725987218621356,5.921067893099485,6.131858169566589,0.049870972764236,0.2233180977087079,0.7251286506652832
Green Taxi,avg_hours_per_day_per_driver,0.2,0.05,multiplicative,0.19040884340713207,5.4338805280101345,5.6148523081577775,0.04307376281491249,0.20754219526378845,0.8638520240783691
Green Taxi,avg_hours_per_day_per_driver,0.2,0.1,additive,0.43435089282322864,12.40725095282645,13.366730543204971,0.21806962450061473,0.46697925489320696,0.8704748153686523
Green Taxi,avg_hours_per_day_per_driver,0.2,0.1,multiplicative,0.21357534265550712,6.090907591539118,6.314453270391482,0.05326262381861105,0.23078696631008228,0.9525554180145264
Green Taxi,avg_hours_per_day_per_driver,0.2,1.0,additive,0.14979834692342642,4.2975016222115965,4.259773736141881,0.03956740056660315,0.19891556139880848,27.436307430267334
Green Taxi,avg_hours_per_day_per_driver,0.2,1.0,multiplicative,0.24656939570676065,7.13055297770264,6.833640034435218,0.07920722955755445,0.28143778985337853,1.0854356288909912
Green Taxi,avg_hours_per_day_per_driver,0.2,5.0,additive,0.14748129907590823,4.225269604771665,4.2674760863560035,0.03474013595286857,0.1863870595102261,27.014655351638794
Green Taxi,avg_hours_per_day_per_driver,0.2,5.0,multiplicative,0.17220278045888368,4.913136454004425,4.943214047823021,0.042288573766411965,0.20564185801147578,27.374035358428955
Green Taxi,avg_hours_per_day_per_driver,0.2,10.0,additive,0.17446612533370662,4.993970208158432,5.02031121727093,0.05062895928397982,0.2250087982368241,26.736716508865356
Green Taxi,avg_hours_per_day_per_driver,0.2,10.0,multiplicative,0.28124267095808214,8.12603358802121,7.7359968191368935,0.1006304361011427,0.31722300689127625,0.9223313331604004
Green Taxi,avg_hours_per_day_per_driver,0.2,15.0,additive,0.2390300749882054,6.82375811014747,7.097234795808603,0.07461446327585271,0.2731564812993693,27.275355577468872
Green Taxi,avg_hours_per_day_per_driver,0.2,15.0,multiplicative,0.2515036382085909,7.272301748848455,6.9625399006233835,0.08232018686004111,0.2869149470836978,0.9795742034912109
Green Taxi,avg_hours_per_day_per_driver,0.2,20.0,additive,0.22740367741076575,6.5702834845634275,6.3390641079960215,0.06566100391229385,0.2562440319544903,1.0093600749969482
Green Taxi,avg_hours_per_day_per_driver,0.2,20.0,multiplicative,0.2812209267598727,8.12541032836925,7.7354408121434,0.10062176037041114,0.3172093320985547,1.0950870513916016
Green Taxi,total_amount,0.01,0.01,additive,272219.55672791676,20.902485558430893,23.53735946645913,81442569917.11787,285381.44634351734,0.4446704387664795
Green Taxi,total_amount,0.01,0.01,multiplicative,257386.29345493388,19.59433979724236,21.996634016234406,76221815636.15465,276082.9868647372,0.5502195358276367
Green Taxi,total_amount,0.01,0.05,additive,291977.04808466637,23.50238633271001,27.126384629206633,91959253600.34837,303247.8418725323,0.5302379131317139
Green Taxi,total_amount,0.01,0.05,multiplicative,324077.49393142865,25.567845075636363,29.515238753969136,108311249942.96855,329106.7455142306,0.5704457759857178
Green Taxi,total_amount,0.01,0.1,additive,295555.5780018167,23.989703397226634,28.001204233174587,97779582796.16626,312697.2702090094,0.4488332271575928
Green Taxi,total_amount,0.01,0.1,multiplicative,347030.8321406868,27.63560603665821,32.427333125202175,125012557722.89577,353571.1494492951,0.4656496047973633
Green Taxi,total_amount,0.01,1.0,additive,309654.3513315906,24.715737997766396,29.06010948460949,109173307740.54565,330413.8431430282,0.4484283924102783
Green Taxi,total_amount,0.01,1.0,multiplicative,358386.77227238944,28.470560679079476,33.61825817911105,134083194021.30731,366173.721096022,0.44680142402648926
Green Taxi,total_amount,0.01,5.0,additive,317903.4908524332,25.095402626425912,31.028886343097287,142086598411.54703,376943.7602767116,0.4355440139770508
Green Taxi,total_amount,0.01,5.0,multiplicative,369426.1518869473,29.131202883626532,34.884094311646656,150099146756.71304,387426.31138929253,0.5088427066802979
Green Taxi,total_amount,0.01,10.0,additive,316306.818238628,24.952230230173413,30.960273961001192,143648633514.34967,379010.070465614,0.5649516582489014
Green Taxi,total_amount,0.01,10.0,multiplicative,370734.112601084,29.17505163631376,35.0466933808762,153368047318.09763,391622.3273998785,0.469545841217041
Green Taxi,total_amount,0.01,15.0,additive,316071.79370550386,24.92697720767211,30.96802751420432,144317855256.1034,379891.8994346989,0.4498450756072998
Green Taxi,total_amount,0.01,15.0,multiplicative,371071.86909498874,29.256299639547162,35.15384774166187,153541971861.95834,391844.3209515207,0.47282981872558594
Green Taxi,total_amount,0.01,20.0,additive,321262.8688444815,25.40433149111361,31.46135263775574,144659734768.39502,380341.60273153795,0.46431660652160645
Green Taxi,total_amount,0.01,20.0,multiplicative,376221.4110374786,29.671024017868696,35.73839737530863,157523131216.76462,396891.8381836097,0.531898021697998
Green Taxi,total_amount,0.05,0.01,additive,273371.5814372608,20.994447824488137,23.652179264319773,82065234198.41779,286470.3024720325,0.7495200634002686
Green Taxi,total_amount,0.05,0.01,multiplicative,274961.0412434133,20.997887293555863,23.738793638684598,85528500567.52985,292452.5612257992,0.6617822647094727
Green Taxi,total_amount,0.05,0.05,additive,293007.2121860247,23.585263128704707,27.235841429039414,92584685450.63142,304277.3166876417,0.5906617641448975
Green Taxi,total_amount,0.05,0.05,multiplicative,323445.4606412775,25.517647025532415,29.448315709938324,107895725164.99232,328474.84708116134,0.536785364151001
Green Taxi,total_amount,0.05,0.1,additive,294435.9878851157,23.899439506729063,27.8800110447218,97077145714.51678,311572.05541337753,0.5126593112945557
Green Taxi,total_amount,0.05,0.1,multiplicative,347305.12047554716,27.65736615667029,32.45702684968521,125204268148.02913,353842.1514574389,0.7866301536560059
Green Taxi,total_amount,0.05,1.0,additive,310344.05431426683,24.77011925090349,29.132808157255816,109610700578.23097,331075.0678897929,0.5500154495239258
Green Taxi,total_amount,0.05,1.0,multiplicative,360958.8621233357,28.67750539868411,33.90610250994672,135970532678.95148,368741.82388081704,0.5596013069152832
Green Taxi,total_amount,0.05,5.0,additive,319452.73412907845,25.20566083973706,31.15129167394115,142672404658.1439,377720.0082841044,0.5898656845092773
Green Taxi,total_amount,0.05,5.0,multiplicative,369851.37461899174,29.16623151679521,34.93056213079412,150366694177.94992,387771.4458001645,0.52632737159729
Green Taxi,total_amount,0.05,10.0,additive,317787.94925144856,25.072801232915538,31.117570331320834,144476313159.80594,380100.3987893277,0.600175142288208
Green Taxi,total_amount,0.05,10.0,multiplicative,370864.6820567318,29.240544388038174,35.11827193097149,153076948560.47617,391250.49336770957,0.7054755687713623
Green Taxi,total_amount,0.05,15.0,additive,314797.7250223504,24.829628666884044,30.81896060130302,143217401430.77173,378440.7502248823,0.5836296081542969
Green Taxi,total_amount,0.05,15.0,multiplicative,371116.36597795127,29.260046110949784,35.16164539906436,153651377235.1106,391983.89920392213,0.5115852355957031
Green Taxi,total_amount,0.05,20.0,additive,316265.320011877,24.94622292185929,30.986261190862322,144325804972.51245,379902.36242028355,0.5400137901306152
Green Taxi,total_amount,0.05,20.0,multiplicative,370340.9408044955,29.197578929430918,35.084773973928314,153312872162.91977,391551.87671995617,0.5371384620666504
Green Taxi,total_amount,0.1,0.01,additive,271008.2581362449,20.805680877317904,23.416342840876936,80786669538.56018,284229.9589039835,0.8225774765014648
Green Taxi,total_amount,0.1,0.01,multiplicative,272590.60658797243,20.808990387940295,23.502773223845995,84234919072.36018,290232.5258691041,0.984729528427124
Green Taxi,total_amount,0.1,0.05,additive,143752.95155273247,11.689044125369213,12.730582387544915,27088730892.57091,164586.5452962997,0.6256651878356934
Green Taxi,total_amount,0.1,0.05,multiplicative,62804.853015368564,4.96465024516178,4.99042318668443,4953072031.607789,70378.0649890844,0.5269639492034912
Green Taxi,total_amount,0.1,0.1,additive,217278.98730165255,17.752107698580268,20.062665364793805,57071330704.739555,238896.06674187744,0.5636692047119141
Green Taxi,total_amount,0.1,0.1,multiplicative,363501.52944524074,28.54223409598267,24.438666339599145,155225194487.91617,393986.28718258225,0.5740451812744141
Green Taxi,total_amount,0.1,1.0,additive,134425.95239909992,10.742888598472655,10.050023102550883,22985497415.317333,151609.68773570287,0.6048827171325684
Green Taxi,total_amount,0.1,1.0,multiplicative,237581.27277393112,18.728726460677027,16.933378191512567,63356788082.15409,251707.7433893405,0.6749274730682373
Green Taxi,total_amount,0.1,5.0,additive,399266.296586188,31.91632391332373,27.154825008443773,177618497185.08603,421448.09548162157,0.6351099014282227
Green Taxi,total_amount,0.1,5.0,multiplicative,807838.5555504299,63.83363331800352,47.198653945678814,728489917527.6461,853516.2081224036,0.9000864028930664
Green Taxi,total_amount,0.1,10.0,additive,275471.52772357804,21.910770837540376,19.689820463800174,88563307944.12619,297595.8802539548,0.5599069595336914
Green Taxi,total_amount,0.1,10.0,multiplicative,377158.75062580267,29.69495990645383,25.62191127002958,155724585412.62607,394619.54514776135,0.5856239795684814
Green Taxi,total_amount,0.1,15.0,additive,410229.75746090413,32.776247577520415,27.7997026173799,187290210135.44772,432770.38962416054,0.7583773136138916
Green Taxi,total_amount,0.1,15.0,multiplicative,832681.31666409,65.79120036625793,48.160487914159965,781332620664.9414,883930.2125535372,0.6151332855224609
Green Taxi,total_amount,0.1,20.0,additive,412234.1069499774,32.936270063615076,27.91415402648021,189117579100.81445,434876.51017365203,0.6647169589996338
Green Taxi,total_amount,0.1,20.0,multiplicative,835947.3345309462,66.04843577004304,48.29608371255676,787675509655.8779,887510.8504440258,0.5729765892028809
Green Taxi,total_amount,0.15,0.01,additive,271069.48734008207,20.808874749261456,23.419563913724566,80820641948.31546,284289.7148127513,0.6609687805175781
Green Taxi,total_amount,0.15,0.01,multiplicative,268535.94006888254,20.483274784049478,23.096487538892013,82063239148.89206,286466.82032810024,0.9691686630249023
Green Taxi,total_amount,0.15,0.05,additive,220985.40323698404,17.415044729366556,15.685567551002535,60831254824.761665,246639.92950202056,0.5960216522216797
Green Taxi,total_amount,0.15,0.05,multiplicative,299125.7249956732,23.732328630648144,20.79529565216931,105369922766.45921,324607.33627947967,0.6183056831359863
Green Taxi,total_amount,0.15,0.1,additive,194389.62664718126,15.21221094648681,13.929688827190585,46305697897.045265,215187.58769279715,0.6970028877258301
Green Taxi,total_amount,0.15,0.1,multiplicative,406892.2751313664,31.89892732054534,26.948481138996964,190591356743.29,436567.7000687179,0.7957873344421387
Green Taxi,total_amount,0.15,1.0,additive,438378.1567219897,35.080599823894886,29.468581726012463,204774995249.0475,452520.71250833094,0.6311752796173096
Green Taxi,total_amount,0.15,1.0,multiplicative,712485.3568334641,56.22988426656471,43.37868432915664,534364067340.68555,731002.0980412337,0.7703878879547119
Green Taxi,total_amount,0.15,5.0,additive,572708.8970048716,45.9256660906414,36.354924675882664,373450005887.8592,611105.5603476859,0.6061503887176514
Green Taxi,total_amount,0.15,5.0,multiplicative,827171.5552361348,65.30163994953546,47.85487984138072,778172594406.204,882140.9152772612,0.872122049331665
Green Taxi,total_amount,0.15,10.0,additive,568749.5364084975,45.582849320188004,36.17865559324157,367024085750.9589,605825.1280286737,0.8080718517303467
Green Taxi,total_amount,0.15,10.0,multiplicative,846224.73975944,66.79623081159939,48.55636518223848,821922400579.4551,906599.3605664275,0.613039493560791
Green Taxi,total_amount,0.15,15.0,additive,581346.4968445781,46.59597693048894,36.80204388621799,384018914739.8924,619692.5969703789,0.6269094944000244
Green Taxi,total_amount,0.15,15.0,multiplicative,1031663.1195790254,81.50342783388447,56.21183783898346,1195970001872.9702,1093604.1339867779,0.6651570796966553
Green Taxi,total_amount,0.15,20.0,additive,577832.2571596748,46.310784894322325,36.63122147678343,379115974894.8111,615723.9437400588,0.744981050491333
Green Taxi,total_amount,0.15,20.0,multiplicative,1028507.6315760898,81.25297503917783,56.093933695972574,1188347741968.4336,1090113.637181204,0.8799803256988525
Green Taxi,total_amount,0.2,0.01,additive,117460.37411464528,8.513644018311082,9.089054297695096,22247900054.628048,149157.29970279045,0.689678430557251
Green Taxi,total_amount,0.2,0.01,multiplicative,136311.61233547234,9.943565886703109,10.675819363384695,28246861118.268497,168068.02527033063,0.8071165084838867
Green Taxi,total_amount,0.2,0.05,additive,408562.32680455706,32.488578964933915,27.474013943762166,185672001749.67813,430896.7414006262,0.635636568069458
Green Taxi,total_amount,0.2,0.05,multiplicative,554040.549910678,43.994339414884735,35.363916955169515,339113733417.12445,582334.726267569,0.7775053977966309
Green Taxi,total_amount,0.2,0.1,additive,454052.5723239898,35.89752942496979,29.932891122885874,227766459689.32297,477248.84461811214,0.7659482955932617
Green Taxi,total_amount,0.2,0.1,multiplicative,615974.9704420154,48.501931413033766,38.297896005076076,418223447389.61237,646701.977258159,0.7500815391540527
Green Taxi,total_amount,0.2,1.0,additive,708789.6438156165,56.828247273281974,43.55504334719119,529029601777.20166,727344.2113450837,0.6752340793609619
Green Taxi,total_amount,0.2,1.0,multiplicative,802576.401193548,63.381679846933956,47.55363128210609,676062888141.9879,822230.4349402228,0.6656403541564941
Green Taxi,total_amount,0.2,5.0,additive,813618.6205728272,65.2902845728551,47.96412837941366,723740513953.8221,850729.4011340046,0.8339123725891113
Green Taxi,total_amount,0.2,5.0,multiplicative,1093547.1024088745,86.39697002702799,58.65205531671537,1333608786287.0989,1154819.8068474142,0.715754508972168
Green Taxi,total_amount,0.2,10.0,additive,816852.5788254837,65.5499509379943,48.073400407697754,731577484710.0728,855323.029451489,0.7088973522186279
Green Taxi,total_amount,0.2,10.0,multiplicative,1114927.1947606723,88.09375999780805,59.327318720237486,1394968586964.1003,1181087.8828284119,0.7270562648773193
Green Taxi,total_amount,0.2,15.0,additive,725671.9594201174,58.231097467155614,43.79335698364543,591149698624.3378,768862.6006149199,0.9010181427001953
Green Taxi,total_amount,0.2,15.0,multiplicative,1120913.3177323947,88.56330863334617,59.52355289364107,1411683405673.5032,1188142.8389185802,0.5828211307525635
Green Taxi,total_amount,0.2,20.0,additive,727200.6559635556,58.35320766489025,43.86260455760519,593656213923.2941,770490.8915251978,0.7484657764434814
Green Taxi,total_amount,0.2,20.0,multiplicative,1119135.0855640813,88.42434042684197,59.44797654763309,1408136723621.2112,1186649.3684409102,0.6902201175689697
Green Taxi,total_co2_emission,0.01,0.01,additive,11.391320995885176,17.537455686650492,19.528022660334948,147.70793041009622,12.153515146248687,0.5858433246612549
Green Taxi,total_co2_emission,0.01,0.01,multiplicative,11.51164156824226,17.50581287557017,19.585177163344508,158.45582968981864,12.587923962664322,0.4888150691986084
Green Taxi,total_co2_emission,0.01,0.05,additive,13.106635522761854,21.59981085530426,25.76299131175541,242.24710130823317,15.564289296599224,0.47241926193237305
Green Taxi,total_co2_emission,0.01,0.05,multiplicative,16.65266395466067,26.529570327939737,31.47381281846874,312.9000190993185,17.688980159956042,0.4851086139678955
Green Taxi,total_co2_emission,0.01,0.1,additive,14.436128161343241,23.8267011216081,29.016782032846596,294.92516722204755,17.173385432757502,0.48473358154296875
Green Taxi,total_co2_emission,0.01,0.1,multiplicative,17.794883725817446,28.4991558633857,34.42475480921967,364.0271310378905,19.0794950414808,0.4450256824493408
Green Taxi,total_co2_emission,0.01,1.0,additive,13.500379091690888,22.02461053959125,26.51296741957171,264.60466795723937,16.266673536935553,0.6322262287139893
Green Taxi,total_co2_emission,0.01,1.0,multiplicative,18.242417190294432,29.0419525450202,35.1494527143765,377.44538710561363,19.427953754979285,0.4709317684173584
Green Taxi,total_co2_emission,0.01,5.0,additive,14.101253360418795,22.45912847539625,27.552104801378885,302.88181843271263,17.403500177628427,0.4793524742126465
Green Taxi,total_co2_emission,0.01,5.0,multiplicative,18.06626142988736,28.625028471759318,34.66514763338276,375.71365098231536,19.38333436182525,0.5048830509185791
Green Taxi,total_co2_emission,0.01,10.0,additive,13.658622480628338,21.73076897310008,26.494127875224457,287.27022919137727,16.94904803200986,0.8328473567962646
Green Taxi,total_co2_emission,0.01,10.0,multiplicative,18.43906872293172,29.20287898485217,35.50019322522387,390.72545593365294,19.76677656912358,0.49524807929992676
Green Taxi,total_co2_emission,0.01,15.0,additive,14.200175635033615,22.55889855561383,27.805728997500896,311.9104551228661,17.660986810562598,0.47241950035095215
Green Taxi,total_co2_emission,0.01,15.0,multiplicative,18.42647339502039,29.17832826286693,35.46985986001851,390.48491121575324,19.76069106118896,0.4656820297241211
Green Taxi,total_co2_emission,0.01,20.0,additive,14.032719837667406,22.335333550856742,27.34733922608223,299.7132864727218,17.312229390599057,0.45387983322143555
Green Taxi,total_co2_emission,0.01,20.0,multiplicative,18.549512149881846,29.37459762953744,35.74741817486799,395.16765574649844,19.878824304935602,0.7184531688690186
Green Taxi,total_co2_emission,0.05,0.01,additive,11.572744577968846,17.820359662381257,19.87246497088084,151.97956745587663,12.327999329002116,0.5060973167419434
Green Taxi,total_co2_emission,0.05,0.01,multiplicative,12.002821236967486,18.274960977092732,20.523265407666006,170.24007680462492,13.047608087485802,0.5277800559997559
Green Taxi,total_co2_emission,0.05,0.05,additive,13.752633845730026,22.666531050932036,27.276234094126785,266.04916927640437,16.311013741530733,0.5101559162139893
Green Taxi,total_co2_emission,0.05,0.05,multiplicative,16.60031952391864,26.448135069887385,31.362182506551232,311.10462557852617,17.638158225237866,0.5146288871765137
Green Taxi,total_co2_emission,0.05,0.1,additive,14.35676644251612,23.695639259617387,28.821422092337688,291.75973933067047,17.08097594783947,0.7226755619049072
Green Taxi,total_co2_emission,0.05,0.1,multiplicative,17.700590084224384,28.352592015693062,34.21760428260282,360.5571775856345,18.988343202755594,0.580153226852417
Green Taxi,total_co2_emission,0.05,1.0,additive,13.606143681296004,22.18996152540992,26.73059117026702,267.55859989099173,16.357218586636048,0.675173282623291
Green Taxi,total_co2_emission,0.05,1.0,multiplicative,18.221708029438062,29.002920262626393,35.09244028876543,376.5356938677647,19.404527664124284,0.7548587322235107
Green Taxi,total_co2_emission,0.05,5.0,additive,13.951221186038898,22.217530736452158,27.217657423253538,297.9249964602934,17.260503945722252,0.6600935459136963
Green Taxi,total_co2_emission,0.05,5.0,multiplicative,18.462850178688377,29.243175902531952,35.537827735477045,390.46214328672653,19.760114961374253,0.7258222103118896
Green Taxi,total_co2_emission,0.05,10.0,additive,14.034161339396954,22.321682695721247,27.38397155477724,302.1950287904289,17.383757614233723,0.5467827320098877
Green Taxi,total_co2_emission,0.05,10.0,multiplicative,18.380334248607717,29.11113437322692,35.367814546060096,388.424091713134,19.708477660974577,0.6664626598358154
Green Taxi,total_co2_emission,0.05,15.0,additive,14.118235755297539,22.438724308796743,27.58255356977423,306.7567632667137,17.514472965713633,0.7601501941680908
Green Taxi,total_co2_emission,0.05,15.0,multiplicative,18.296036682747808,28.979330295490584,35.18174999622265,385.3837245733318,19.63119264266264,0.7994778156280518
Green Taxi,total_co2_emission,0.05,20.0,additive,14.03541350775432,22.336798296963188,27.35668901231872,300.141034881895,17.324578923653384,0.5300586223602295
Green Taxi,total_co2_emission,0.05,20.0,multiplicative,18.509942613424844,29.31170337460052,35.65736822439617,393.6184469154889,19.8398197299141,0.8682103157043457
Green Taxi,total_co2_emission,0.1,0.01,additive,11.597720234104498,17.860183979186726,19.921157270975385,152.56873958360023,12.351871906055383,0.7971322536468506
Green Taxi,total_co2_emission,0.1,0.01,multiplicative,11.799857283879582,17.957111782038737,20.134704732643495,165.31783706973556,12.857598417656991,1.044754981994629
Green Taxi,total_co2_emission,0.1,0.05,additive,13.742375318078855,22.649744645125665,27.252918015554023,265.6741200452505,16.299512877544853,0.7440886497497559
Green Taxi,total_co2_emission,0.1,0.05,multiplicative,3.8790599007009607,5.931139670421178,5.990271699588148,25.701427666042946,5.069657549188401,0.46637511253356934
Green Taxi,total_co2_emission,0.1,0.1,additive,14.346527518535416,23.678677137919372,28.80087611686888,291.43626870280906,17.07150458228006,0.7690880298614502
Green Taxi,total_co2_emission,0.1,0.1,multiplicative,9.96720186118624,15.040848303675801,13.854287224309582,125.47550600725087,11.201584977459701,0.583181619644165
Green Taxi,total_co2_emission,0.1,1.0,additive,7.72138710863707,12.186838318144526,13.24923208806575,83.0402812215272,9.112644030221261,0.6152963638305664
Green Taxi,total_co2_emission,0.1,1.0,multiplicative,12.59920040069043,19.07107496845717,17.272473905251065,179.40648227272888,13.394270501700676,0.7011120319366455
